PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subj2LR_pre,subj2LR_post,subj2p0_4prm,subj2D_4prm,subj2NLL_biasedOC,subj2LRTp_biasedOC
6150e9017c1b2aa8bf683c32,680.581,3.983333333333333,2.4528894525980305,0.518866649371567,0.0033052810513827,0.0,0.0,0.05,14.32,0.0,0.0909090909090909,0.0,0.1893939393939394,148.56,0.0,0.0199171301609817,0.9510111032905348,0.0,0.0,0.0833333333333333,24.17,666.802,0.0075757575757575,0.0,0.0378787878787878,21.4,0.0,0.1666666666666666,0.0,38.97,0.0,0.0926202584208048,0.0207986676073694,0.187573934308039,0.4807072163387376,421.4088293465159,0.0083093466074322
60beba435afc451476fa7781,860.386,4.95,2.086477852867956,-0.0291236132937866,0.8785791603202291,0.0,0.0,0.0833333333333333,49.15,0.0,0.0833333333333333,0.0,0.2727272727272727,168.85,0.0,-0.456991977993536,0.1352857008829927,0.0,0.0,0.1666666666666666,25.7,363.729,0.1439393939393939,0.0,0.2878787878787879,7.75,0.0,0.0,0.0,11.17,0.0,0.2401948046115052,0.0230636782647147,0.1523248610205381,0.3964991652878544,405.9840129216688,7.777375155901751e-10
63d1b93d9abc8c4b40e2d92f,1090.445,4.783333333333333,1.584797122947904,0.5713148961231092,0.0009751953689929,0.0,0.0,0.0666666666666666,20.62,0.0,0.0227272727272727,0.0,0.1590909090909091,354.15,16.0,0.7392642476861551,0.0060060517263145,0.0,0.0,0.1666666666666666,17.61,458.719,0.1136363636363636,0.0075757575757575,0.1590909090909091,4.16,0.0,0.0,0.1666666666666666,13.54,9.0,0.2278520169892049,4.53978687024344e-05,-0.2160990058979573,0.4756751391416737,394.5830281075068,6.932697316218578e-15
63652b3ed1f35f8e04325845,792.605,5.166666666666667,1.2909944487358056,0.411152844389178,0.0239981908274254,0.0,0.0,0.1666666666666666,18.89,0.0,0.0075757575757575,0.0,0.2348484848484848,143.09,0.0,-0.0260604071503419,0.9359250054497238,0.0,0.0,0.1666666666666666,17.37,515.411,0.2878787878787879,0.0075757575757575,0.0984848484848484,19.81,0.0,0.0,0.0,57.27,0.0,0.0352840982518189,0.1648040287715684,-0.3570950446814066,0.6327705149415154,416.42865591718754,3.886750815327084e-05
63dab0380b8791f9560fd329,597.194,5.6,1.7388872342849966,0.5720583204690848,0.0009570593465886,0.0,0.0,0.2,16.47,0.0,0.0757575757575757,0.0075757575757575,0.4545454545454545,55.61,0.0,-0.175462783903778,0.5854384022977013,0.0,0.0,0.0833333333333333,17.38,419.069,0.0681818181818181,0.0,0.2727272727272727,3.8,0.0,0.0,0.3333333333333333,8.37,3.0,0.3088817235845573,4.53978687024344e-05,0.7359366193893243,0.5867732903388552,378.9954018695667,9.626277470943054e-22
63d80b500adef5b476e289a4,427.435,4.733333333333333,0.6856066636017631,0.712012250111222,1.0213665697665197e-05,0.0,0.0,0.45,3.69,0.0,0.4090909090909091,0.0,0.9924242424242424,56.31,0.0,0.482381910618866,0.1122249027989103,0.0,0.0,0.75,8.99,349.97,0.3333333333333333,0.0,0.9924242424242424,2.15,0.0,0.0,0.6666666666666666,15.12,0.0,4.53978687024344e-05,0.2184222786240988,1.0,4.53978687024344e-05,226.21433688174403,2.074062732324836e-88
5f48dab70aa4ce3aa1914003,548.092,4.583333333333333,0.8885651482017909,0.811777710243055,5.2083228641913904e-08,0.0,0.0,0.35,6.39,0.0,0.0151515151515151,0.0,0.2727272727272727,61.27,0.0,0.8465488996618553,0.0005148367571565,0.0,0.0,0.1666666666666666,7.31,455.614,0.0075757575757575,0.0,0.2878787878787879,28.78,0.0,0.0,0.1666666666666666,20.28,0.0,0.3421534361106369,0.0065978397001639,-0.0942650803951032,0.4799301076870729,380.6454859954544,5.103454073061913e-21
6400d9993ddcc2436a9f2e1a,573.724,2.7666666666666666,1.5770243021962322,0.7805310177449823,3.63201681025097e-07,0.0,0.0,0.2,11.31,0.0,0.2121212121212121,0.0,0.2803030303030303,88.89,0.0,0.4569367667316876,0.1353389407890705,0.0,0.0,0.25,10.97,338.756,0.5075757575757576,0.0,0.2803030303030303,7.85,0.0,0.0,0.0,5.78,1.0,0.4815249306514787,0.7783470519430219,-0.5592532190160708,0.851627963663863,379.9160031471011,2.441059749376527e-21
63cff34d33a9948e3b0b28d6,735.501,4.683333333333334,2.0460103108465497,0.4907721772688394,0.0058938867856779,0.0,0.0,0.15,31.12,0.0,0.0,0.0,0.5227272727272727,104.19,0.0,0.3887582462036182,0.2116863374498565,0.0,0.0,0.5,17.82,394.457,0.0,0.0,0.4924242424242424,6.77,0.0,0.0,0.0,12.01,0.0,0.3034799166445823,0.3583185270546762,1.0,0.2703768309359068,371.5782338540904,5.374285156738677e-25
63e55887d67a5c7e32a678fa,654.207,3.8666666666666663,1.4782796536729033,0.53088055041724,0.0025420667818746,0.0,0.0,0.2,29.36,0.0,0.2121212121212121,0.0,0.1666666666666666,84.99,0.0,0.8127514838977657,0.0013114960179665,0.0,0.0,0.25,24.4,361.036,0.2727272727272727,0.0,0.1666666666666666,4.72,0.0,0.0,0.5,16.88,1.0,4.53978687024344e-05,0.0293127984356828,1.0,4.53978687024344e-05,372.6783980443649,1.6314050959216178e-24
63d81e2fb6c8f0da25fea602,879.883,2.1666666666666665,0.6680776029892186,0.0372974125018381,0.8448655574953776,0.0,0.0,0.8166666666666667,22.11,0.0,0.2424242424242424,0.0075757575757575,0.3409090909090909,168.47,0.0,0.3512883332231023,0.2628523629784051,0.0,0.0,0.1666666666666666,11.73,503.534,0.2727272727272727,0.0,0.2424242424242424,12.85,0.0,0.0,0.0,42.29,0.0,0.0104941371539709,4.53978687024344e-05,1.0,4.53978687024344e-05,338.7432836885818,2.3311720889330067e-39
6400da061dc90debed65731b,579.947,2.783333333333333,1.595456118477942,0.6074346409862604,0.0003711237826331,0.0,0.0,0.2333333333333333,7.62,0.0,0.4318181818181818,0.0,0.3636363636363636,105.83,0.0,0.5913074743464388,0.042870147260386,0.0,0.0,0.25,18.33,487.098,0.4545454545454545,0.0,0.25,21.99,0.0,0.0,0.0,39.5,0.0,0.1890460852704557,0.1306459638121844,-0.093941635274605,0.4174860681819153,416.1954439072454,3.0405045673124047e-05
610189e61b2d3520eea21de6,733.713,3.466666666666667,0.7694741031901108,0.7873048336565077,2.450401298325317e-07,0.0,0.0,0.4166666666666667,39.59,0.0,0.0151515151515151,0.0,0.4166666666666667,149.45,0.0,0.782071840457361,0.0026497232589163,0.0,0.0,0.25,26.4,401.78,0.0303030303030303,0.0,0.4924242424242424,12.03,0.0,0.0,0.1666666666666666,13.25,0.0,0.4416232642515283,0.0095289836750327,1.0,0.0797684362154275,353.6999133284376,8.017730791972507e-33
5fa5a899f2b7600f72104ad1,563.503,5.233333333333333,2.895740101332174,0.328818295717027,0.0760312003746788,0.05,0.0,0.2166666666666666,9.87,0.0,0.3939393939393939,0.0,0.1590909090909091,71.93,0.0,-0.4728273313450827,0.1205723879763327,0.0,0.0,0.0,14.68,318.016,0.3787878787878788,0.0,0.4318181818181818,2.54,0.0,0.0,0.1666666666666666,6.46,0.0,0.4462081495845797,0.2171560813487394,1.0,0.0727367742554597,381.1916760887432,8.865651649401415e-21
5e223f4219295951f846dd16,1100.364,6.566666666666666,0.9273009250775698,0.8157151540587098,3.976054329420104e-08,0.0,0.0,0.2333333333333333,21.5,0.0,0.0227272727272727,0.0075757575757575,0.2954545454545454,184.93,0.0,0.5331587982070938,0.074265184962787,0.0,0.0,0.1666666666666666,39.8,465.802,0.1818181818181818,0.0075757575757575,0.3636363636363636,2.29,0.0,0.0,0.3333333333333333,13.86,0.0,4.53978687024344e-05,0.0195459478074433,0.9114047318176216,0.9999546021312976,389.5105926425227,4.0301895431662297e-17
5df1133b99b28201e0a1181c,586.443,8.516666666666667,0.8535403174111501,0.6355828535981627,0.0001606122878604,0.0,0.0,0.5666666666666667,14.82,0.0,0.0378787878787878,0.0,0.2272727272727272,57.7,0.0,0.623713767411735,0.0302151791724092,0.0,0.0,0.3333333333333333,11.96,335.147,0.3409090909090909,0.0,0.0984848484848484,3.82,0.0,0.0,0.0,9.52,0.0,0.1716210488969016,0.0573750148336776,0.0063612382520064,0.3810253416387184,408.6623671970904,1.2176624163968514e-08
60fd738c235e974993ad455c,560.282,3.883333333333333,1.8419929025670392,0.5157466586972581,0.0035330659430283,0.0,0.0,0.1166666666666666,18.64,0.0,0.0454545454545454,0.0075757575757575,0.3787878787878788,54.93,0.0,-0.0307025930724384,0.9245377220306776,0.0,0.0,0.1666666666666666,8.97,500.611,0.053030303030303,0.0,0.303030303030303,10.52,0.0,0.1666666666666666,0.1666666666666666,27.41,0.0,0.2553384702513654,0.0075782642339459,0.4038966906292964,0.8177136693678004,378.25218365105707,4.542199698701056e-22
63b6ef9027eb90f292852ee4,603.087,3.883333333333333,1.530388968687446,0.6238984732406032,0.0002296262834087,0.0,0.0,0.45,13.66,0.0,0.1363636363636363,0.0,0.8333333333333334,80.54,0.0,0.7312239459402734,0.0068877525958403,0.0,0.0,0.25,9.59,510.67,0.0,0.0,0.303030303030303,5.51,0.0,0.0,0.0,66.93,1.0,0.454272527581701,0.3153973387700408,0.0096658001224864,0.9999546021312976,315.74567691043615,2.1329372678562515e-49
5e2cd786dc63ca2ff798a0ca,1024.714,4.333333333333333,1.580245278823176,0.0710370140076659,0.7091300435885709,0.5166666666666667,0.0,0.2333333333333333,9.93,0.0,0.2348484848484848,0.0454545454545454,0.4469696969696969,67.3,0.0,-0.2802410413925017,0.3776441208310287,0.4166666666666667,0.0,0.0,10.81,499.076,0.1439393939393939,0.0227272727272727,0.4848484848484848,1.8,0.0,0.0,0.1666666666666666,3.63,0.0,4.53978687024344e-05,4.53978687024344e-05,-0.1719315181038987,4.53978687024344e-05,422.974149998582,0.0501954532552963
5bbc4bd1f83ac60001fe665e,686.704,4.766666666666667,0.4265218680850983,0.6273291925465836,0.000207055734659,0.0,0.0,0.6666666666666666,35.33,0.0,0.0606060606060606,0.0,0.6363636363636364,115.8,0.0,0.0920574617898323,0.775992754990861,0.0,0.0,0.5833333333333334,21.28,455.817,0.0,0.0,0.25,5.68,0.0,0.0,0.0,16.1,0.0,0.3106575554361505,0.109257021450691,0.2377409379430511,0.5363034475564299,392.8506704442646,1.1935443019675446e-15
64013f9fa92a5dd2d30c5575,1183.459,5.116666666666666,1.627014179791602,0.823310340999728,2.3188940801623743e-08,0.0,0.0,0.1833333333333333,20.24,0.0,0.0,0.0,0.3863636363636363,250.13,0.0,0.756508006240006,0.0044034790780127,0.0,0.0,0.25,15.35,597.098,0.0378787878787878,0.0,0.3181818181818182,16.65,0.0,0.0,0.8333333333333334,36.78,0.0,4.53978687024344e-05,0.2707277212378305,-0.4678945222753459,0.9999546021312976,395.8038209695246,2.3973707241295703e-14
63ea6fc5092518554c9b8111,772.455,5.533333333333333,1.3079504819666667,0.6429780507255991,0.0001271182052645,0.0,0.0,0.0833333333333333,49.54,0.0,0.0378787878787878,0.0,0.2651515151515151,159.51,0.0,0.6065970303646696,0.0365059137553674,0.0,0.0,0.25,24.48,401.278,0.0303030303030303,0.0,0.4318181818181818,5.6,0.0,0.0,0.1666666666666666,30.6,0.0,0.0400339923826794,4.53978687024344e-05,-0.3368139643136765,0.9999546021312976,406.1775121497694,9.484118115576984e-10
63bb98852cdc67dece8adb8e,838.248,3.55,1.2679223630191512,0.7640656720366978,8.950174429016349e-07,0.0,0.0,0.2333333333333333,7.25,0.0,0.0,0.0,0.2045454545454545,63.84,0.0,0.8941253019098714,8.749728579395533e-05,0.0,0.0,0.1666666666666666,217.72,461.593,0.0227272727272727,0.0,0.1515151515151515,4.28,0.0,0.0,0.0,26.28,0.0,0.4150414500416665,0.2146408196278047,-0.5724856561844688,0.711393319512182,377.7776332713794,2.8120167645043244e-22
5c59d8105bbd810001fb26de,680.167,2.816666666666667,2.587398842150466,0.5597206866083515,0.0012995565636377,0.0,0.0,0.5166666666666667,30.18,0.0,0.1136363636363636,0.0227272727272727,0.1742424242424242,88.6,0.0,0.1093962990022305,0.7350323701904291,0.1666666666666666,0.0,0.1666666666666666,3.57,812.213,0.5984848484848485,0.0227272727272727,0.2272727272727272,15.99,0.0,0.1666666666666666,0.1666666666666666,32.28,0.0,0.0341066748672726,0.0336328414225473,0.3456019661805421,0.0233133473749839,405.2035252771453,3.4953722089283103e-10
55d86f3569dbc30012b6869f,857.147,5.216666666666667,1.3160246593262614,0.5437539858655853,0.0018980422066535,0.0166666666666666,0.0,0.15,124.68,0.0,0.0,0.0,0.3181818181818182,94.04,0.0,-0.8343340536660955,0.0007388859928508,0.0,0.0,0.0,27.5,402.148,0.0909090909090909,0.0,0.3409090909090909,2.0,0.0,0.0,0.1666666666666666,16.39,0.0,0.2976305189014556,0.1077852553276389,-0.3559743534062352,0.5932142132739489,408.4652375628676,9.941072147231584e-09
63d1401242635aaffe867c4c,676.598,2.433333333333333,0.9273009250775698,0.6841058778234237,3.068362900640803e-05,0.0,0.0,0.4,13.64,0.0,0.0,0.0,0.4318181818181818,82.4,0.0,0.4045199174779453,0.1921270313561676,0.0,0.0,0.75,13.12,582.214,0.0,0.0,0.3560606060606061,16.17,0.0,0.0,0.0,27.76,0.0,0.542785642627363,0.4706531070149598,1.0,0.4498855316112732,342.0607216246157,6.557654003506115e-38
63bd81516745e78ee7f50f7f,637.779,3.6666666666666665,2.467872662887205,0.6500185530446285,0.0001011595412223,0.0,0.0,0.2833333333333333,16.31,0.0,0.0227272727272727,0.0,0.4696969696969697,134.3,0.0,0.0699105571383111,0.8290707281104559,0.0,0.0,0.0833333333333333,16.69,480.843,0.0909090909090909,0.0,0.5,3.91,0.0,0.0,0.3333333333333333,30.53,1.0,0.6595003177813837,0.6643311346438017,0.698151653389585,0.2037318921294255,392.00154204116086,5.041384657438779e-16
6362406ab7caf5fc96bb61c8,863.404,3.716666666666667,1.7764148494971903,0.8222716602255451,2.5000682448906383e-08,0.0,0.0,0.1666666666666666,16.87,0.0,0.0227272727272727,0.0,0.2196969696969697,82.7,0.0,0.8612021534849654,0.0003198597074933,0.0,0.0,0.1666666666666666,17.31,662.277,0.0909090909090909,0.0,0.25,8.49,0.0,0.0,0.1666666666666666,33.42,1.0,0.0176946676691804,0.0655328156465781,-0.7093074589227164,0.7585156808111444,400.5450902707249,2.9932721353724707e-12
5c9432caec114b0001419276,849.256,4.433333333333334,2.0532460176607064,0.7696167178463218,6.65810426816235e-07,0.0,0.0,0.1166666666666666,12.78,0.0,0.0909090909090909,0.0075757575757575,0.1666666666666666,91.2,0.0,0.8135560974118833,0.0012854124736275,0.0,0.0,0.0,68.63,598.505,0.0833333333333333,0.0,0.0833333333333333,9.29,0.0,0.0,0.1666666666666666,85.89,0.0,4.53978687024344e-05,0.0088225687454695,-0.2422615847380452,4.53978687024344e-05,421.73433808160377,0.0119751700983645
60bafed1d4e636dce6350863,714.825,4.8,1.1319699343195428,0.2478671151970679,0.186615938587834,0.0,0.0,0.35,39.82,0.0,0.1590909090909091,0.0,0.2424242424242424,133.87,0.0,-0.0943797537911887,0.7704738219693889,0.0,0.0,0.3333333333333333,30.21,394.952,0.2575757575757575,0.0,0.3787878787878788,4.47,0.0,0.0,0.1666666666666666,20.72,1.0,0.3914551950573632,0.3522738460222708,-0.0961467605612776,0.8059011175008798,372.9482515153449,2.1422109930076567e-24
63b82398bbe6a599972413ad,753.616,5.066666666666666,0.8804210600263114,0.7014032333520562,1.574356344385855e-05,0.0,0.0,0.3666666666666666,70.41,0.0,0.0075757575757575,0.0,0.5303030303030303,135.84,0.0,0.3436164855716711,0.2741373574239359,0.0,0.0,0.0833333333333333,16.74,540.142,0.0,0.0,0.4090909090909091,3.34,0.0,0.0,0.5,18.09,0.0,0.487755504754212,0.5370481411536244,0.0966050667664678,0.9999546021312976,323.3099070646966,4.2612085142002935e-46
608590825d295c858cbe7fa9,573.017,4.05,2.15834996612486,0.7985575586693835,1.2340746815781986e-07,0.0,0.0,0.1166666666666666,19.09,1.0,0.1363636363636363,0.0,0.5075757575757576,71.86,0.0,0.9132236600617478,3.344937631090141e-05,0.0,0.0,0.1666666666666666,13.49,399.734,0.1363636363636363,0.0,0.3560606060606061,4.83,0.0,0.0,0.0,31.57,1.0,0.0103164886614415,0.0055738906958866,0.1436391417716521,4.53978687024344e-05,421.6872622586937,0.0113562961265942
6400d916e410c86255a45836,625.23,3.6,2.498813277660052,0.6688480757975044,5.332724290572e-05,0.0,0.0,0.15,22.93,0.0,0.4166666666666667,0.0,0.7803030303030303,107.82,0.0,0.3579812415167421,0.2532312448444177,0.0,0.0,0.0833333333333333,23.16,404.563,0.1818181818181818,0.0,0.4848484848484848,4.86,0.0,0.0,0.0,17.55,1.0,0.5373372261370875,0.4061501306096897,0.8006894930001142,4.53978687024344e-05,330.13018156348943,4.0409384803738866e-43
63f794e7d8d24753edbbb136,970.822,4.766666666666667,1.2936175353185404,0.7239440411273694,6.133891195561536e-06,0.0,0.0,0.2166666666666666,43.91,0.0,0.0,0.0,0.4924242424242424,121.08,0.0,0.6372923363962355,0.0258115013109245,0.0,0.0,0.3333333333333333,18.76,707.574,0.0,0.0,0.5151515151515151,28.07,0.0,0.0,0.3333333333333333,50.44,0.0,0.7113818280303514,0.4920993017712354,1.0,0.4328230114705972,329.03434795048406,1.3430635769142926e-43
5b9b422307c6960001614c35,968.372,4.116666666666666,1.42723706850597,0.7155891489027038,8.789311388307326e-06,0.0,0.0,0.1833333333333333,43.03,0.0,0.0151515151515151,0.0,0.1818181818181818,210.84,0.0,0.5833306960296523,0.0464848531121931,0.0,0.0,0.0833333333333333,12.51,590.323,0.0454545454545454,0.0,0.4318181818181818,31.98,0.0,0.0,0.1666666666666666,41.86,0.0,0.3726235844977598,0.4285860517104228,0.8972311554096928,0.2502528853130355,362.98739175099496,9.278235800928603e-29
5adfcb03f6b58c0001fa9083,673.962,5.866666666666666,1.7704415485511389,0.7392870302125356,3.060724890772597e-06,0.0,0.0,0.2333333333333333,16.48,0.0,0.0151515151515151,0.0,0.2878787878787879,97.43,0.0,0.6868354109935296,0.0136122274168101,0.0,0.0,0.1666666666666666,15.44,641.596,0.053030303030303,0.0,0.4015151515151515,204.61,0.0,0.0,0.3333333333333333,15.95,0.0,0.3734473164647714,0.1730717176676656,-0.6877202177120271,0.6286711732746277,389.2022202307583,2.948263355913588e-17
5ba863a346de410001ecfb2a,1227.536,4.433333333333334,1.499905835085754,0.6016294305125887,0.0004368527285627,0.0,0.0,0.0333333333333333,72.82,0.0,0.0227272727272727,0.053030303030303,0.0757575757575757,272.29,1.0,0.3618173726543786,0.2478110616400466,0.0833333333333333,0.0,0.0833333333333333,12.25,588.623,0.0454545454545454,0.0151515151515151,0.25,5.57,0.0,0.0,0.0,20.4,0.0,0.38279437958791,0.0739291904830087,0.8747661826016344,0.4398310573889246,408.82381136380434,1.4377878407516551e-08
63d80cb1ba40ad04c1edd4db,1016.551,3.1166666666666667,1.5632611140607515,0.4677224355617247,0.0091525652818053,0.0,0.0,0.1166666666666666,46.5,0.0,0.0,0.0151515151515151,0.3106060606060606,173.67,0.0,0.2196895119332333,0.4926720555036802,0.0,0.0,0.5,21.62,463.444,0.0,0.0,0.4318181818181818,8.06,0.0,0.0,0.0,16.66,0.0,0.5213867110218667,0.1464437007939538,1.0,0.905387452399193,362.1580454006023,4.0219773168782186e-29
560ce65601c38a0012769e20,883.701,4.283333333333333,1.519273540346004,0.7865017495587027,2.5693185527154057e-07,0.0,0.0,0.1833333333333333,11.92,0.0,0.0,0.0,0.1818181818181818,122.62,0.0,0.9115570948806966,3.668163016010698e-05,0.0,0.0,0.0833333333333333,7.95,724.853,0.0,0.0,0.1742424242424242,18.12,0.0,0.0,0.0,32.7,0.0,0.05436399653874,0.0189959169442638,0.144552842194251,0.8631438767441397,419.1319829258794,0.0006887910293212
63ed0065eb23ac3ee1726453,585.325,4.483333333333333,2.382789041400688,0.6422386942879288,0.0001301613483286,0.0,0.0,0.1,19.31,0.0,0.5151515151515151,0.0075757575757575,0.1212121212121212,100.13,0.0,0.8847215360133773,0.0001317256603205,0.0,0.0,0.0,22.6,311.008,0.5454545454545454,0.0,0.0909090909090909,2.63,0.1666666666666666,0.0,0.0,13.92,0.0,0.0603027479781305,4.53978687024344e-05,0.0195558043744511,0.355236970342187,421.164764570751,0.006330658318324
5f514708067fba172909261a,1260.525,4.45,1.3952097224043154,0.069070539773604,0.7168489118436363,0.3166666666666666,0.0,0.5333333333333333,714.13,0.0,0.3484848484848485,0.0151515151515151,0.4090909090909091,63.41,0.0,0.5175072609946516,0.084851269501928,0.0,0.0,0.5833333333333334,8.76,585.209,0.1212121212121212,0.0227272727272727,0.1818181818181818,4.21,0.0,0.0,0.0,17.56,0.0,0.0635747188343329,0.0683002726666204,0.3904000359453763,0.1585430301069045,403.5763247218949,6.611799863553572e-11
60599946259dc97d30e2001f,533.092,4.516666666666667,2.361353150328212,0.5964956946842104,0.0005033131484521,0.0,0.0,0.0833333333333333,3.72,0.0,0.053030303030303,0.0,0.25,44.44,0.0,0.3753987151482169,0.2291750029999002,0.0,0.0,0.0,5.47,422.716,0.0378787878787878,0.0,0.1363636363636363,9.39,0.0,0.0,0.1666666666666666,12.8,0.0,0.3067096385973958,0.4275622312201266,0.1601522544111525,0.6678421428714104,399.80282287020094,1.4044384975703877e-12
610063614e6ba35532307dda,798.092,4.316666666666666,1.4899854016651113,0.7630399609819827,9.444826645946892e-07,0.0,0.0,0.1666666666666666,25.32,0.0,0.0075757575757575,0.0075757575757575,0.2424242424242424,94.66,0.0,0.5963466275832056,0.0406920373651788,0.0,0.0,0.3333333333333333,15.41,462.776,0.0,0.0,0.2272727272727272,7.78,0.0,0.0,0.0,11.06,0.0,0.3528578576309041,0.5713746094590737,-0.5608362307894975,0.789421535547008,365.2496500231132,9.07628179412225e-28
63f7becf2322a5ba95aad1dc,518.287,5.55,1.5229876970690632,0.5562580592694448,0.001413081779975,0.0,0.0,0.2333333333333333,6.9,0.0,0.4166666666666667,0.0,0.2348484848484848,41.1,0.0,0.4804800296729901,0.1138550861248019,0.0,0.0,0.1666666666666666,4.34,448.721,0.5303030303030303,0.0,0.4015151515151515,14.41,0.0,0.0,0.1666666666666666,46.91,0.0,4.53978687024344e-05,0.0512700976584225,0.581388026305824,4.53978687024344e-05,399.7781108571274,1.3695075405811818e-12
5e6fdd81478ec45b2420b83d,390.238,5.75,2.3551242365301084,0.1204323895952352,0.5261328323225469,0.8166666666666667,0.0166666666666666,0.0333333333333333,9.07,0.0,0.5,0.0,0.3484848484848485,18.19,0.0,,,0.5833333333333334,0.0,0.9166666666666666,7.36,280.962,0.5909090909090909,0.0,0.1818181818181818,3.96,0.3333333333333333,0.0,0.1666666666666666,5.13,0.0,0.0077888951450456,0.0122986128647006,0.2129681638404267,0.9999546021312976,423.75434716586017,0.1315155460295024
5d7850851841fc0001e9c64d,568.133,4.95,1.952182611630516,0.8197164214799901,3.0022027164423e-08,0.0,0.0,0.15,18.14,0.0,0.0,0.0,0.0833333333333333,74.52,0.0,0.786434407545694,0.0024139426521217,0.0,0.0,0.0,9.11,348.343,0.0303030303030303,0.0,0.1136363636363636,2.93,0.0,0.0,0.0,9.32,0.0,0.2179461654553563,0.0041422607408709,0.1552900775041748,0.5982051103026269,392.74603849275337,1.0732725555699482e-15
5a2846ceb4a5de00011af418,545.384,3.933333333333333,1.527895047716353,0.7507072514929808,1.767387206779914e-06,0.0,0.0,0.0666666666666666,5.3,0.0,0.0833333333333333,0.0,0.2727272727272727,49.26,0.0,0.5836837526198367,0.0463204708128085,0.0,0.0,0.25,6.89,450.729,0.0075757575757575,0.0,0.1818181818181818,14.19,0.0,0.0,0.0,27.66,0.0,0.4193032668224663,0.3429187945637821,-0.1758474877448701,0.6031856648810314,390.9020781758509,1.6524095013424623e-16
611f9bb3dcada21890ed9af0,720.505,1.4166666666666667,0.6454972243679026,0.6628418119993291,6.572584514976687e-05,0.0,0.0,0.5166666666666667,17.89,0.0,0.0,0.0,0.2272727272727272,101.52,0.0,-0.2237209702352076,0.4845623847805539,0.0,0.0,0.75,13.53,703.775,0.0,0.0075757575757575,0.2954545454545454,26.36,0.0,0.0,0.0,54.56,0.0,0.540901019375105,0.2473708699258755,-1.0,0.8008206634729085,347.837256279084,2.1926663182343756e-35
64057cd2806cfdca58f0de34,493.163,4.2,1.7251872902501568,0.6297105059498218,0.0001925681418369,0.0,0.0,0.1666666666666666,5.68,0.0,0.0454545454545454,0.0,0.3257575757575757,55.41,0.0,0.6375958372654886,0.0257187272683767,0.0,0.0,0.1666666666666666,7.74,409.082,0.0,0.0,0.0681818181818181,4.1,0.0,0.0,0.0,17.42,0.0,0.2151438843307322,4.53978687024344e-05,-0.3144302992894744,0.5458261055507583,388.8310383655498,2.023838989987893e-17
63d80145d2f0da3ee6a8d523,380.302,4.8,2.468788215752272,0.0922389379023445,0.6278310998766956,0.3833333333333333,0.0,0.1166666666666666,6.3,1.0,0.8333333333333334,0.0,0.9924242424242424,53.49,0.0,0.0144563624706551,0.9644337068759592,0.6666666666666666,0.0,0.0833333333333333,14.19,312.621,0.8257575757575758,0.0,0.8333333333333334,7.19,0.0,0.0,0.0,5.8,0.0,0.0873372224440937,0.0129271030142268,1.0,4.53978687024344e-05,246.8757157366023,2.0590373286718585e-79
636570d91a49a6d6cbcbc854,1049.825,5.466666666666667,1.294927086052373,0.6968539779337668,1.8847361228173758e-05,0.0,0.0,0.2666666666666666,44.02,0.0,0.0075757575757575,0.0,0.1893939393939394,284.7,0.0,0.7958877973566818,0.0019581316048939,0.0,0.0,0.0833333333333333,34.78,755.416,0.0227272727272727,0.0,0.0833333333333333,44.74,0.0,0.0,0.0,84.76,1.0,0.0022763003348017,0.0335464835598638,0.1774240348692911,4.53978687024344e-05,419.1289278452325,0.0006865307815568
6143e0914f93b50419ba30ab,443.95,2.966666666666667,1.8316119293908857,0.7963026508018693,1.4207082382227774e-07,0.0,0.0,0.2666666666666666,8.78,0.0,0.5984848484848485,0.0,0.1742424242424242,45.58,0.0,0.9168009909044732,2.7267652431918338e-05,0.0,0.0,0.0,10.01,276.559,0.7575757575757576,0.0,0.1893939393939394,2.78,0.0,0.0,0.1666666666666666,2.14,1.0,4.53978687024344e-05,0.0200787373248569,0.177060277991471,4.53978687024344e-05,421.100215359406,0.0058928259938631
5d2a49241d8d930001c263a7,744.489,4.416666666666667,1.4056986521175052,0.5092161923232137,0.0040538379713688,0.0,0.0,0.2333333333333333,17.46,1.0,0.0,0.0,0.0378787878787878,84.61,3.0,0.8530873517920736,0.0004189216957122,0.0,0.0,0.0833333333333333,5.14,506.116,0.0303030303030303,0.0,0.1515151515151515,4.0,0.0,0.0,0.0,14.93,0.0,4.53978687024344e-05,0.0214281662426614,0.0347008646225061,4.53978687024344e-05,423.9229967615813,0.1639702387666151
