PROLIFIC_PID,totalTime,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
60fcd2b146529d02f1566012,442.68,4.53978687024344e-05,0.9999546021312976,-1.0,-88.5188679299284,1.6265807365457092e-194,0.0,0.0,0.3863636363636363,7.45,0.0,0.0,0.3333333333333333,24.14,0.0
60fcd5602ff7c8f0866ecd0c,372.939,0.003070751662266,4.53978687024344e-05,-1.0,-85.11292806512756,4.921870971401675e-193,0.2727272727272727,0.0,0.4090909090909091,5.38,0.0,0.0,0.1666666666666666,15.42,0.0
60fcd9368e8d2b8740cf9251,785.425,4.53978687024344e-05,4.53978687024344e-05,0.0531847553801275,-67.30469309814562,6.78371998191559e-170,0.0303030303030303,0.0,0.106060606060606,136.78,0.0,0.0,0.1666666666666666,84.44,0.0
60fcdd3be2ae9576df065728,436.738,0.0048445018523458,0.9999546021312976,0.647958520599681,-74.30742997466967,6.113972612559477e-173,0.053030303030303,0.0,0.1742424242424242,6.7,0.0,0.0,0.1666666666666666,15.58,1.0
60fcf7102d7c9907d95a0920,371.53,0.0337354629570689,4.53978687024344e-05,-0.4710389583974491,-69.69496866127471,6.195084756693788e-171,0.1515151515151515,0.0075757575757575,0.3939393939393939,1.78,0.0,0.0,0.3333333333333333,7.77,0.0
60fd738c235e974993ad455c,500.611,0.0416713006036976,0.9999546021312976,0.0525750809843496,-70.4093329805217,3.029735616021622e-171,0.053030303030303,0.0,0.303030303030303,10.52,0.0,0.1666666666666666,0.1666666666666666,27.41,0.0
60fd80b85dd6b22f66d16822,360.863,0.1239338538220115,4.53978687024344e-05,0.6061498471154755,-83.6747090212338,5.164916602957104e-177,0.25,0.0,0.0606060606060606,3.84,0.0,0.0,0.0,15.2,0.0
60fd933d5461857048f9e74c,439.649,0.0805229346603405,4.53978687024344e-05,1.0,-106.2295195156738,3.244413841392096e-202,0.25,0.0,0.3106060606060606,7.17,0.0,0.0,0.0,21.11,0.0
60fd9e6a8312b735fef884d4,729.271,4.53978687024344e-05,0.0014549053765107,1.0,-87.65734576439644,9.578390192779904e-179,0.0,0.0,0.0681818181818181,16.35,0.0,0.0,0.0,51.99,0.0
60fdbd3afcd943b7119d6f4a,477.442,0.0847762144897094,0.5284090854582897,-0.976819940091744,-74.43725522639663,5.36870516167706e-173,0.0075757575757575,0.0,0.2121212121212121,2.76,0.0,0.0,0.0,19.62,0.0
60ff4339f5ffb265d16b144f,460.942,0.0353737217486793,4.53978687024344e-05,-0.4191728109733371,-70.49893176794373,2.769762946504719e-171,0.3484848484848485,0.0,0.0681818181818181,15.28,0.0,0.1666666666666666,0.0,35.83,1.0
60ff5fb6cbf1bb7de9bf2801,531.78,0.0280540713852546,0.7173628462673276,0.7085490387622004,-74.47279383757615,5.181025749344315e-173,0.4696969696969697,0.0,0.25,24.5,0.0,0.0,0.0,37.7,0.0
610063614e6ba35532307dda,462.776,0.1043049046846266,0.7668537086027698,-0.7616090071347713,-78.1240365043563,1.3387480280637066e-174,0.0,0.0,0.2272727272727272,7.78,0.0,0.0,0.0,11.06,0.0
61006f43a84b82fb439d7cba,443.581,0.025003503292331,4.53978687024344e-05,1.0,-97.01199357712498,3.300956219645396e-198,0.0681818181818181,0.0,0.2727272727272727,5.14,0.0,0.0,0.3333333333333333,13.98,0.0
610189e61b2d3520eea21de6,401.78,0.0307418446063145,4.53978687024344e-05,0.5947037407626286,-80.97703900097832,3.09295737957336e-191,0.0303030303030303,0.0,0.4924242424242424,12.03,0.0,0.0,0.1666666666666666,13.25,0.0
61021c2ad3b0633be797eddf,587.894,0.0036095388531298,0.9999360392749488,0.0103219995345785,-69.53677638997863,7.2583436329771225e-171,0.0,0.0075757575757575,0.0151515151515151,15.36,0.0,0.0,0.0,78.61,0.0
61038afee6aa0fcfbf968e56,553.496,4.53978687024344e-05,0.9999546021312976,-1.0,-95.95020939927016,2.3734004038845728e-182,0.0757575757575757,0.0,0.3636363636363636,22.74,0.0,0.0,0.0,37.81,1.0
6105338a15c74e8435e95c71,370.891,0.0384717916510292,0.9999546021312976,-0.361669612179972,-78.64099748402566,7.978174389491795e-175,0.5984848484848485,0.0,0.1212121212121212,5.61,0.0,0.0,0.3333333333333333,22.77,0.0
610745dee13497549c9d6fba,516.205,0.1247919917978211,0.9999546021312976,-0.6595608726465245,-93.73264209538158,8.798829631710801e-197,0.0,0.0,0.2575757575757575,5.37,0.0,0.0,0.0,40.72,0.0
6108027a71236aa28a407666,439.409,0.1464848959465474,0.1703973781201315,-0.5684179640317569,-75.88678096510878,1.257625434732771e-173,0.0,0.0,0.3181818181818182,2.01,0.0,0.0,0.5,9.82,0.0
6108114eaacc3458294b244c,416.859,0.0212613642769452,4.53978687024344e-05,0.7711175192147777,-83.66643560504475,5.207878776858297e-177,0.1590909090909091,0.0,0.3863636363636363,7.59,0.0,0.0,0.0,13.25,2.0
61086469e5457fed4f164b8e,615.297,0.0149268053678519,0.9999546021312976,0.5419875721378145,-73.22475294427463,1.807680668450361e-172,0.2348484848484848,0.0,0.0757575757575757,24.24,0.0,0.0,0.0,40.61,0.0
6108cd48a97ffccb0e7e518c,570.882,0.0436239237959519,0.9999546021312976,1.0,-79.21105291334682,1.8122294029227507e-190,0.0454545454545454,0.0075757575757575,0.2272727272727272,6.79,0.0,0.0,0.1666666666666666,23.17,0.0
610940bbdb7795c3be364375,311.084,0.0528054127567087,0.3293893437749132,-0.2255358096900055,-71.14407879243126,1.4517774476308393e-171,0.3181818181818182,0.0,0.4848484848484848,1.67,0.0,0.0,0.3333333333333333,11.59,1.0
610b416fd4f5d1dcfaa28d7a,465.434,0.0153239131748278,4.53978687024344e-05,-0.523680956225337,-73.30283603598909,6.715736064108174e-188,0.0,0.0,0.2424242424242424,10.85,0.0,0.0,0.1666666666666666,12.14,0.0
610c736500a4b33398fef94f,417.421,0.0261179471434537,4.53978687024344e-05,-0.6209643112946303,-73.42395895183756,1.4808039765678382e-172,0.0,0.0,0.1969696969696969,7.6,0.0,0.0,0.3333333333333333,28.3,0.0
61103c2b7810420e5f23f437,619.351,0.0185697617366824,4.53978687024344e-05,-1.0,-86.14155327040883,1.7575072959832091e-193,0.053030303030303,0.0151515151515151,0.3863636363636363,4.04,0.0,0.0,0.0,28.48,0.0
6110ac49fa97e0c2c87223a2,519.85,0.0130094744539927,4.53978687024344e-05,-1.0,-82.12251928157465,2.443475683615016e-176,0.0151515151515151,0.0227272727272727,0.1742424242424242,8.79,0.0,0.0,0.1666666666666666,10.11,0.0
6111803025c0b80658532a61,420.391,4.53978687024344e-05,4.539823882760601e-05,0.6902772881668854,-81.14003425028463,6.534727563508375e-176,0.0,0.0,0.3863636363636363,4.01,0.0,0.0,0.3333333333333333,6.83,0.0
611343092396f1d9ed7018ad,535.206,0.0662596461683518,0.2807198956155164,-0.2260749741898997,-72.5259217898332,3.6392074306585294e-172,0.0151515151515151,0.0151515151515151,0.2196969696969697,7.6,0.0,0.0,0.0,25.62,0.0
611401411bf1ede5a4d85bdc,377.541,4.53978687024344e-05,4.5397871025272206e-05,0.8211878601665277,-84.68257051854894,1.88283688652183e-177,0.0681818181818181,0.0,0.3333333333333333,9.01,0.0,0.0,0.3333333333333333,14.76,0.0
611d4519393cabb9a4a46ebd,533.999,0.0402121042673658,4.53978687024344e-05,0.1268574047178104,-77.07953297701533,3.809709769543345e-174,0.0,0.0,0.25,10.82,0.0,0.0,0.1666666666666666,26.7,0.0
611f9bb3dcada21890ed9af0,703.775,0.0058847163418773,4.53978687024344e-05,-0.8076844611917373,-81.48819493305838,4.6114200036036496e-176,0.0,0.0075757575757575,0.2954545454545454,26.36,0.0,0.0,0.0,54.56,0.0
6127e94c6abf253c484b38b7,356.908,0.0120744251510495,4.53978687024344e-05,0.170609532837148,-74.25151179577082,6.466053123343234e-173,0.2651515151515151,0.0,0.3636363636363636,4.25,0.0,0.0,0.0,17.44,0.0
61282ca83be28773ac7c421f,961.663,0.0368214760255759,0.2345423483479034,-0.0196969723554344,-73.69315030954803,4.543437108715656e-188,0.0,0.0075757575757575,0.4015151515151515,98.18,0.0,0.1666666666666666,0.1666666666666666,58.62,0.0
612fbc37af2136fe81fc71a9,463.703,0.204930497076193,0.4816235799689909,0.9023654848822066,-79.48691556778257,3.420308526701575e-175,0.2954545454545454,0.0,0.5833333333333334,23.25,0.0,0.0,0.0,36.0,0.0
613107a0c7fc3a96a54c7693,385.516,4.53978687024344e-05,0.9999546021312976,-0.7324496495998417,-83.3427617716193,2.895867424014761e-192,0.0075757575757575,0.0,0.3712121212121212,3.65,0.0,0.0,0.0,13.69,0.0
613e002e81f4b2409b531dbd,687.321,0.0061170527327261,9.572666387843996e-05,0.1970217563053357,-74.35214709546977,5.846264292695724e-173,0.0151515151515151,0.0,0.1742424242424242,13.29,0.0,0.1666666666666666,0.3333333333333333,27.7,0.0
6143e0914f93b50419ba30ab,276.559,0.0343956844553843,4.53978687024344e-05,1.0,-97.4056402631151,5.527469131566249e-183,0.7575757575757576,0.0,0.1893939393939394,2.78,0.0,0.0,0.1666666666666666,2.14,1.0
6144bf2539bc8f85335af4be,525.09,0.0066237698009012,4.53978687024344e-05,0.3083759748750097,-76.34141824939647,7.977290508220893e-174,0.0,0.0,0.1893939393939394,11.85,0.0,0.0,0.0,29.82,0.0
61492ac26b91b5b11ba2c88b,504.727,0.1403742497110932,4.53978687024344e-05,-1.0,-83.80565363703084,4.530272267776294e-177,0.0,0.0,0.1590909090909091,7.36,0.0,0.0,0.0,29.62,0.0
614fe09fec9ce4a2a415476d,305.289,0.0673501185361649,4.53978687024344e-05,1.0,-100.60172246307272,9.076593686204546e-200,0.5681818181818182,0.0,0.9772727272727272,2.88,0.0,0.0,0.8333333333333334,6.92,0.0
61509f0576598bbf74387211,325.773,0.0241294984338133,4.53978687024344e-05,-1.0,-81.823677857657,3.2957538848273046e-176,0.25,0.0,0.2651515151515151,1.93,0.0,0.0,0.0,4.47,0.0
6150e9017c1b2aa8bf683c32,666.802,0.0534780012928857,0.4728768031218606,0.5915642533038348,-77.36860622377816,2.852271201105559e-174,0.0075757575757575,0.0,0.0378787878787878,21.4,0.0,0.1666666666666666,0.0,38.97,0.0
6156a0460b95fa57be8312c4,430.376,0.0967645243911377,0.2261609301699867,1.0,-90.34714330104136,6.481851183097834e-180,0.4015151515151515,0.0,0.1439393939393939,13.42,0.0,0.0,0.0,18.6,0.0
615e68b3f55d1cf5f6defc2a,533.578,4.53978687024344e-05,4.53978687024344e-05,1.0,-99.3507206361392,3.175579993361275e-199,0.1363636363636363,0.0,0.1818181818181818,15.9,0.0,0.0,0.3333333333333333,33.12,0.0
6162341a644c08d5cca4b7bb,481.351,0.0528143846490401,4.53978687024344e-05,-0.4763339179032214,-76.27736769601734,8.505646601722553e-174,0.0303030303030303,0.0,0.2575757575757575,4.06,0.0,0.0,0.1666666666666666,31.98,0.0
61650ba8e42101c561bf7335,520.499,0.0075180126146976,0.9999546021312976,0.6382314504614135,-79.92044450375838,2.215900917590381e-175,0.3787878787878788,0.0,0.1742424242424242,14.54,0.0,0.0,0.0,41.1,0.0
620bdd8ca922fc3f247f6c82,335.259,0.0244629857689537,4.53978687024344e-05,-1.0,-85.87086665123073,2.3045604429616556e-193,0.2575757575757575,0.0,0.2651515151515151,3.28,0.1666666666666666,0.0,0.1666666666666666,5.62,0.0
62715bfe8dcc19e21152dce0,499.376,0.234161322440384,4.53978687024344e-05,1.0,-104.1400901641132,6.520991313027598e-186,0.5757575757575758,0.0,0.3560606060606061,12.86,0.0,0.0,0.0,33.54,1.0
6276b88b3b4036b3f0ca289b,461.487,0.022281672568577,4.53978687024344e-05,-0.7028969822716631,-77.6465456136417,8.678681384815132e-190,0.303030303030303,0.0075757575757575,0.4924242424242424,4.19,0.0,0.0,0.1666666666666666,28.49,0.0
628419137c4c3ded72e4874d,493.129,0.0636955721686571,0.9999546021312976,0.5446866409918184,-77.91568937861311,1.64928843869147e-174,0.0,0.0,0.2575757575757575,7.07,0.0,0.0,0.3333333333333333,11.61,0.0
628dec55823f672331c68577,421.873,0.0334428060228379,0.2979367110904144,-1.0,-84.15070756177698,1.289711196091396e-192,0.2196969696969697,0.0,0.3787878787878788,2.83,0.0,0.0,0.0,15.53,0.0
62951043176ada9a9de2faa4,359.587,4.53978687024344e-05,0.1401215700784414,0.3519598780382343,-77.82679134660938,1.802823034580105e-174,0.0681818181818181,0.0,0.1818181818181818,4.14,0.0,0.0,0.1666666666666666,8.5,0.0
62a74b5136555a52d4911cac,459.407,0.0115837085587842,0.9999546021312976,0.490249786886842,-77.42385659350501,1.0846213172535908e-189,0.3257575757575757,0.0,0.6212121212121212,8.0,0.0,0.0,0.3333333333333333,18.34,0.0
62aa4aba6960dfb1b61f7583,435.648,0.0407047967023695,0.9999546021312976,-0.367333882968229,-82.46793557220079,1.7290558892790985e-176,0.2196969696969697,0.0,0.7121212121212122,5.05,0.0,0.0,0.1666666666666666,8.61,0.0
62acc04d0a7788636b0e9915,470.599,4.53978687024344e-05,0.9999546021312976,-1.0,-98.0184760460074,1.2051665851069907e-198,0.3484848484848485,0.0,0.5757575757575758,16.72,0.0,0.0,0.3333333333333333,30.19,0.0
62b33e2a447824fbd0770025,553.928,0.0182976831850979,4.53978687024344e-05,-1.0,-85.3849879042763,9.319225285358327e-178,0.0075757575757575,0.0,0.1363636363636363,7.47,0.0,0.0,0.0,26.41,0.0
62c5e680e4a4b4648606d756,401.176,0.002422640814325,0.9999546021312976,-0.324724380186536,-78.29831155915606,4.519272906416985e-190,0.0454545454545454,0.0,0.3863636363636363,8.0,0.0,0.1666666666666666,0.1666666666666666,11.26,0.0
62d06d1b651d6922f62fab9b,398.975,4.53978687024344e-05,4.53978687024344e-05,0.238676409171541,-77.123810154511,3.644503110291645e-174,0.5984848484848485,0.0,0.3636363636363636,2.77,0.0,0.0,0.1666666666666666,29.35,0.0
62d78737dcea82e9f96b957c,519.214,0.1238713012299565,4.53978687024344e-05,1.0,-122.6256312247082,5.982385068922147e-194,0.5075757575757576,0.0,0.3181818181818182,9.77,0.0,0.0,0.0,35.27,0.0
62dc4a5fef307ee53c61afcc,555.965,4.53978687024344e-05,0.9999546021312976,-1.0,-97.25850802939652,6.404742308428845e-183,0.3939393939393939,0.0,0.3484848484848485,70.67,0.0,0.0,0.1666666666666666,14.71,0.0
62ded68be9e12bf448a7ffdb,299.796,0.010201660074171,4.53978687024344e-05,-0.2678333850904115,-76.76108470369618,5.240425888129023e-174,0.7196969696969697,0.0,0.3106060606060606,11.26,0.0,0.0,0.1666666666666666,24.08,1.0
62e19208352cd518d7b2f085,567.797,0.0187716147990674,0.9999546021312976,-0.9073435456575912,-92.68438545763556,2.512955262760659e-196,0.0,0.0,0.4166666666666667,62.19,0.0,0.0,0.0,22.89,0.0
62ec219e5f3634408fb35580,462.284,0.4029566845051092,0.2128767549791194,-0.149509927402578,-82.78122524557395,1.2635136790868249e-176,0.1893939393939394,0.0,0.3863636363636363,10.25,0.0,0.0,0.0,29.29,0.0
62f6bc18e456bdf4bc90dd7b,1462.01,0.0631900601532274,0.4077468738538255,-0.5229873717768799,-78.29399307257032,1.1292624502016018e-174,0.4015151515151515,0.0227272727272727,0.5454545454545454,22.21,0.0,0.0,0.1666666666666666,297.74,1.0
62f94c417a55be0afc4c5a4b,502.501,0.1379061627034017,4.53978687024344e-05,0.6532770631711706,-96.860318963055,9.54202310565142e-183,0.1893939393939394,0.0,0.2196969696969697,20.72,0.0,0.0,0.0,33.22,3.0
62fd76d3f0824c29d4b1e6bd,407.726,0.0073489956423055,4.53978687024344e-05,-0.7584578050702581,-84.60124630633626,2.0425609868891013e-177,0.5,0.0,0.5151515151515151,12.9,0.0,0.0,0.0,29.93,0.0
63034df51d918e1e3b97e5ce,731.497,0.0280955862074285,0.9999546021312976,0.7486966968325732,-80.7994773526614,9.189969124730134e-176,0.0151515151515151,0.0075757575757575,0.1818181818181818,18.88,0.0,0.0,0.0,57.7,1.0
6310ceffa120ca2c1fbe1d92,625.906,0.074665837547565,4.53978687024344e-05,1.0,-103.85555971448788,8.670206896236134e-186,0.0,0.0,0.1893939393939394,14.62,0.0,0.0,0.5,29.84,0.0
631381096e95278a3f97fed4,676.432,0.0091170214270282,4.53978687024344e-05,-0.1769040498325026,-77.3640197419382,2.8653996874317037e-174,0.2651515151515151,0.0,0.1666666666666666,52.3,0.0,0.0,0.0,47.81,0.0
63153455849b153d56dd81db,793.491,0.1991978264185507,0.3203689561680047,0.7330641289350125,-87.79433674163667,8.35074227550202e-179,0.3560606060606061,0.0,0.1818181818181818,10.2,0.0,0.0,0.0,36.45,0.0
63174f52c207f299e8f8dc08,457.17,4.53978687024344e-05,0.9999546021312976,-0.1182884068936469,-77.70744222053553,2.031659740770521e-174,0.0,0.0,0.2348484848484848,5.19,0.0,0.0,0.0,17.39,0.0
631b428359f449b8159625f8,554.047,0.0482272464930312,4.53978687024344e-05,1.0,-108.77275759736555,2.54347866856386e-203,0.1969696969696969,0.0075757575757575,0.9924242424242424,15.08,0.0,0.0,0.0,28.44,0.0
631ce86c7a3ce20f628bae05,463.268,0.0891694038696324,4.53978687024344e-05,-0.1671565975564475,-85.28958722851931,1.0253283082705306e-177,0.1590909090909091,0.0,0.4166666666666667,3.36,0.0,0.0,0.1666666666666666,14.5,2.0
631e8c52a408a788b7e62e11,379.022,0.0148462501408374,4.53978687024344e-05,1.0,-97.25332535288972,2.5924764463172423e-198,0.1969696969696969,0.0151515151515151,0.6439393939393939,2.94,0.0,0.0,0.0,11.94,0.0
6320e37620d067c7d322246a,504.959,4.53978687024344e-05,0.7782171823676702,-0.5072974770606772,-83.356742710575,7.101099199179631e-177,0.0833333333333333,0.0,0.3939393939393939,19.45,0.0,0.0,0.1666666666666666,33.46,0.0
63210b26bd58960c97b47ddc,507.383,0.0499575717725984,0.9999546021312976,1.0,-86.41486737082613,1.336792064699222e-193,0.0454545454545454,0.0,0.2878787878787879,9.05,0.0,0.0,0.1666666666666666,8.74,4.0
632aaef27780d596dc7e0a9f,667.598,0.0010547838756152,0.9999546021312976,-0.2658315468370829,-79.75597893416156,2.612559684640571e-175,0.0,0.0,0.2575757575757575,18.27,0.0,0.0,0.0,29.2,0.0
633471b7c7b5fa52a0a407a7,337.246,0.0278262268414524,0.1387983800505219,-0.7786233983727314,-82.15311773743204,2.3697511601241343e-176,0.4545454545454545,0.0,0.2424242424242424,2.78,0.0,0.0,0.0,8.75,0.0
63356ce6be65e7962bfc424d,519.621,0.0333473016702083,0.4069751165079731,0.6541923921161196,-86.4965808957716,3.062146748244723e-178,0.0303030303030303,0.0,0.3939393939393939,6.96,0.0,0.1666666666666666,0.0,14.69,1.0
6338c2127eed17193a7a4d32,424.33,0.0238374616668274,0.5425033431577719,0.7924706049660281,-85.72204660404276,6.649920529446867e-178,0.5757575757575758,0.0,0.1818181818181818,18.34,0.0,0.0,0.0,24.42,0.0
6340d2fa46f2d707e146b63b,451.886,0.0066117448692834,0.9999546021312976,-0.3238422055900676,-81.4931051723448,4.588804244656411e-176,0.0378787878787878,0.0,0.3257575757575757,4.44,0.0,0.0,0.0,7.81,0.0
6352b3c968388ef86f3556db,360.793,0.0157293685368461,0.9999546021312976,1.0,-90.52599097657746,2.180784991310324e-195,0.1439393939393939,0.0,0.4318181818181818,2.11,0.0,0.0,0.0,8.86,0.0
63614ad63aec6bcf8a045124,515.891,0.0241767661695123,0.576174018641298,0.6595012022342618,-84.6862927258818,1.8758329703413987e-177,0.3409090909090909,0.0,0.4166666666666667,13.23,0.0,0.0,0.1666666666666666,38.89,0.0
63615888b5606b24a845f73e,438.849,0.1119519848386657,4.53978687024344e-05,1.0,-112.71777851114584,4.901040062793469e-205,0.5378787878787878,0.0,0.6590909090909091,41.59,0.0,0.0,0.8333333333333334,21.43,0.0
6361769fee0c219b0f1cc480,396.633,0.0210863652483735,0.9999546021312976,-0.3628029992441255,-83.92668038036832,1.6139758180219302e-192,0.1515151515151515,0.0,0.4318181818181818,5.05,0.0,0.0,0.8333333333333334,18.58,0.0
636182d3f52ff78fc3f7de50,467.554,0.570336951616245,0.3958934873023831,0.3540213740858609,-83.18353519709457,8.445823295231247e-177,0.5454545454545454,0.0075757575757575,0.2651515151515151,8.37,0.0,0.0,0.1666666666666666,42.12,1.0
6362406ab7caf5fc96bb61c8,662.277,0.1966184279465798,0.9999546021312976,-1.0,-97.44196547225611,5.330053597553997e-183,0.0909090909090909,0.0,0.25,8.49,0.0,0.0,0.1666666666666666,33.42,1.0
6362aca86b740b1ec4cb6efb,635.299,4.53978687024344e-05,0.9999546021312976,-1.0,-100.9266401770888,6.556289820943954e-200,0.3712121212121212,0.0075757575757575,0.2045454545454545,1.86,0.0,0.1666666666666666,0.0,65.18,4.0
6362c4beb39ee39d15890c5c,391.352,0.0743469043125476,4.53978687024344e-05,1.0,-111.1424327361847,5.884050270819206e-189,0.6363636363636364,0.0,0.4545454545454545,16.75,0.0,0.0,0.1666666666666666,16.76,2.0
63652b3ed1f35f8e04325845,515.411,4.53978687024344e-05,0.9106217127827664,-0.5575239009523022,-86.0384530896508,4.844326945900784e-178,0.2878787878787879,0.0075757575757575,0.0984848484848484,19.81,0.0,0.0,0.0,57.27,0.0
636570d91a49a6d6cbcbc854,755.416,0.0172218712689308,0.1133940505309336,0.1925865418781237,-81.83804412441437,3.248686564665724e-176,0.0227272727272727,0.0,0.0833333333333333,44.74,0.0,0.0,0.0,84.76,1.0
636598a7a571403968d03bf2,457.806,0.1165958072345256,4.53978687024344e-05,-0.2026486265501818,-99.17599282493194,9.391872686433693e-184,0.1439393939393939,0.0,0.6742424242424242,6.28,0.0,0.0,0.0,15.18,0.0
63b6be60f23fd8e0399f668c,477.424,0.0136637546863988,4.53978687024344e-05,-0.2803385005194979,-80.20889009184248,1.6600582077457022e-175,0.4848484848484848,0.0,0.1515151515151515,23.15,0.0,0.0,0.0,46.51,0.0
63b6c76ff03d438cd09b8c56,561.068,0.0201594683985784,0.6220684904967696,0.1115957093476405,-80.33718021782617,1.4599499483256998e-175,0.0,0.0,0.1742424242424242,9.7,0.0,0.0,0.0,30.11,0.0
63b6cc23f13731158517f900,551.233,0.0250103240768722,0.9999546021312976,0.6583507732628728,-82.883355223646,1.1406971672082367e-176,0.0,0.0,0.2348484848484848,5.87,0.0,0.0,0.0,26.08,1.0
63b6e5e23b31a38790ff1ce2,373.681,0.0312512934831946,0.9999546021312976,0.4896125707270677,-81.96550753441332,1.14972988056862e-191,0.1969696969696969,0.0,0.4772727272727273,2.78,0.0,0.0,0.0,13.79,0.0
63b6ef9027eb90f292852ee4,510.67,0.0047037476974775,4.53978687024344e-05,-0.1860620542223681,-80.55541100489484,1.1733919457646457e-175,0.0,0.0,0.303030303030303,5.51,0.0,0.0,0.0,66.93,1.0
63b82398bbe6a599972413ad,540.142,4.53978687024344e-05,0.5261903129340406,-0.5075610480513201,-85.82723308443242,5.985193711897242e-178,0.0,0.0,0.4090909090909091,3.34,0.0,0.0,0.5,18.09,0.0
63bb98852cdc67dece8adb8e,461.593,0.0319837636544772,4.53978687024344e-05,-1.0,-85.38098729292716,9.35662876698816e-178,0.0227272727272727,0.0,0.1515151515151515,4.28,0.0,0.0,0.0,26.28,0.0
63bc9e8cd8106f8d94c636d4,372.137,0.0286250842878767,0.2402817905514738,1.0,-99.79726059283438,5.042166436430511e-184,0.1893939393939394,0.0,0.5151515151515151,5.64,0.0,0.0,0.0,20.85,1.0
63bd81516745e78ee7f50f7f,480.843,0.0654108950880363,4.53978687024344e-05,1.0,-119.52153183527832,5.3990853382335206e-208,0.0909090909090909,0.0,0.5,3.91,0.0,0.0,0.3333333333333333,30.53,1.0
63bd8be8f8c532da7bb5431e,511.136,0.1145796622846237,4.53978687024344e-05,1.0,-123.2721919718132,1.2639207694398945e-209,0.2651515151515151,0.0,0.5833333333333334,14.02,0.0,0.0,0.0,38.69,0.0
63bda65b774a91e291c5b1a8,603.434,4.5400699761530336e-05,4.539787675325434e-05,0.8999073500674426,-95.65737841495086,3.181990966512941e-182,0.0984848484848484,0.0,0.3409090909090909,10.94,0.0,0.0,0.0,40.09,0.0
63bef4ddef5b4d7295effbbd,320.975,0.1217211203280065,4.53978687024344e-05,0.4723286260066089,-100.70937363127535,2.0231116352471138e-184,0.696969696969697,0.0,0.4545454545454545,1.5,0.0,0.0,0.1666666666666666,7.78,0.0
63ced2da9cad1ae3f98ce914,591.697,0.0035849089037318,4.539791940381248e-05,1.0,-103.1363657958208,7.176897930919186e-201,0.3863636363636363,0.0,0.8257575757575758,7.15,0.0,0.0,0.1666666666666666,194.31,0.0
63ced96b01986b01ef133497,521.014,0.0144119415786245,4.53978687024344e-05,1.0,-124.57855609273244,3.4180695810521534e-210,0.4242424242424242,0.0,0.6060606060606061,15.98,0.0,0.0,0.0,37.02,1.0
63cedc8a97a0bb604736baea,311.637,4.53978687024344e-05,0.9999374755822584,-0.2499219827512814,-82.63637227199531,1.4607199720785743e-176,0.6136363636363636,0.0,0.2272727272727272,3.89,0.0,0.0,0.1666666666666666,11.18,0.0
63cff34d33a9948e3b0b28d6,394.457,0.0044442976816601,4.53978687024344e-05,1.0,-106.21289750354056,3.2988526568966493e-202,0.0,0.0,0.4924242424242424,6.77,0.0,0.0,0.0,12.01,0.0
63d000d62878aa92b833c5fc,483.007,0.0069063703261845,7.397759212333184e-05,0.0759453310220538,-81.97210050763998,2.840634612091829e-176,0.4848484848484848,0.0,0.2651515151515151,8.65,0.0,0.0,0.3333333333333333,77.0,0.0
63d007388da4ef5b301762f9,469.448,4.53978687024344e-05,4.539787170989906e-05,0.949599265741719,-97.63710087589246,4.384133626983252e-183,0.2121212121212121,0.0,0.1590909090909091,10.48,0.0,0.0,0.1666666666666666,20.11,0.0
63d13b44f511eff0aef876f2,349.689,0.0300788548855118,4.53978687024344e-05,-1.0,-88.8622639788204,2.866564964806051e-179,0.1515151515151515,0.0,0.4848484848484848,7.25,0.0,0.0,0.0,20.17,0.0
63d13bce0971871b9ff88f56,287.899,4.53978687024344e-05,0.9999542501112596,-0.0643017759784898,-81.7883188438214,3.4145236271689996e-176,0.6818181818181818,0.0,0.5151515151515151,3.15,0.0,0.0,0.0,6.52,1.0
63d1401242635aaffe867c4c,582.214,0.0537770120621749,0.1650216119406659,0.60436869441696,-90.90513709625414,1.4919940692354034e-195,0.0,0.0,0.3560606060606061,16.17,0.0,0.0,0.0,27.76,0.0
63d1819e544fa53e891614ec,537.832,0.0243410350288683,0.6913190926820498,-0.4508356831439317,-85.82391610491514,6.005104000205299e-178,0.3636363636363636,0.0,0.4090909090909091,17.47,0.0,0.0,0.0,13.49,0.0
63d18e630e39bc97ef16152b,549.542,0.0167223595611826,4.53978687024344e-05,-1.0,-91.62253838860354,1.807705133685726e-180,0.0,0.0,0.2272727272727272,15.47,0.0,0.0,0.0,30.48,0.0
63d1c10210ce566ce71616e8,419.72,0.0551363870042976,4.53978687024344e-05,-0.7202126592663922,-85.28102908217997,1.0341518015338804e-177,0.4166666666666667,0.0,0.1439393939393939,5.71,0.0,0.0,0.1666666666666666,26.35,0.0
63d2bc12a843f8466a8f83e0,546.348,0.0271206281581675,0.9999546021312976,0.0237884484654629,-83.44684460423554,6.488529494007008e-177,0.0075757575757575,0.0,0.4318181818181818,13.8,0.0,0.0,0.0,71.33,1.0
63d3fb1c82d319ac2f752d80,448.026,0.0409023497445184,0.9999546021312976,0.629735182053948,-85.143707668048,1.1865768597989002e-177,0.1666666666666666,0.0,0.5303030303030303,4.4,0.0,0.0,0.0,12.51,0.0
